delivery_partner_id,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
DP11116,Rakesh K,Mumbai,Scooter,Contract,3.97,Y
DP13141,Meena U,Bengaluru,Bike,Full-time,4.81,N
DP00731,Priya A,Mumbai,Bike,Contract,3.67,Y
DP12689,Rahul W,Delhi,Scooter,Full-time,4.14,Y
DP10454,Vikas D,Chennai,Bike,Part-time,4.78,Y
DP00647,Amit N,Mumbai,Car,Contract,4.03,Y
DP08585,Santosh C,Pune,Scooter,Full-time,4.25,Y
DP03043,Sneha K,Bengaluru,Bike,Full-time,4.08,Y
DP12805,Pooja A,Bengaluru,Scooter,Full-time,3.73,Y
DP13883,Sneha U,Kolkata,Car,Full-time,4.94,N
DP00842,Shreya F,Delhi,Scooter,Full-time,3.96,Y
DP13252,Rakesh T,Chennai,Bike,Contract,4.44,N
DP03028,Priya T,Chennai,Bike,Contract,4.32,Y
DP10782,Rakesh A,Ahmedabad,Bike,Full-time,4.59,Y
DP01698,Ravi R,Delhi,Bike,Contract,4.34,Y
DP07260,Vikas D,Mumbai,Scooter,Full-time,4.32,Y
DP12500,Meena E,Mumbai,Cycle,Contract,4.35,Y
DP02546,Rakesh T,Bengaluru,Cycle,Contract,4.47,Y
DP03327,Vikas X,Hyderabad,Scooter,Full-time,4.11,Y
DP09508,Santosh L,Pune,Scooter,Full-time,4.37,Y
DP05170,Deepak M,Mumbai,Car,Full-time,4.59,Y
DP01233,Rahul Y,Chennai,Bike,Part-time,4.29,Y
DP06278,Manoj Y,Bengaluru,Bike,Contract,4.59,Y
DP02243,Vikas I,Hyderabad,Bike,Part-time,4.47,Y
DP07411,Kiran C,Chennai,Cycle,Full-time,3.87,Y
DP08532,Deepak D,Kolkata,Bike,Full-time,4.32,Y
DP08350,Suresh S,Bengaluru,Scooter,Full-time,4.21,Y
DP12784,Arjun N,Hyderabad,Scooter,Full-time,3.75,Y
DP02242,Priya W,Ahmedabad,Bike,Full-time,4.0,Y
DP01281,Priya G,Bengaluru,Scooter,Part-time,4.15,Y
DP14883,Ananya I,Bengaluru,Car,Full-time,4.45,Y
DP06815,Ananya E,Mumbai,Scooter,Part-time,4.24,Y
DP06976,Meena Y,Bengaluru,Scooter,Contract,4.43,Y
DP02029,Deepak D,Delhi,Scooter,Contract,4.2,Y
DP13102,Priya Y,Delhi,Cycle,Full-time,4.24,Y
DP05579,Meena Q,Ahmedabad,Bike,Full-time,4.47,Y
DP03326,Meena D,Bengaluru,Bike,Part-time,4.27,N
DP00623,Pooja W,Hyderabad,Cycle,Part-time,4.2,Y
DP04998,Sneha S,Bengaluru,Scooter,Part-time,3.69,Y
DP06472,Kiran N,Mumbai,Scooter,Part-time,4.69,N
DP10092,Shreya S,Bengaluru,Car,Full-time,4.78,Y
DP06474,Ananya W,Bengaluru,Scooter,Part-time,4.34,Y
DP05666,Vikas M,Delhi,Cycle,Part-time,3.84,Y
DP14331,Neha Y,Delhi,Bike,Full-time,3.75,Y
DP13001,Neha E,Bengaluru,Scooter,Contract,4.59,Y
DP01773,Nikhil E,Chennai,Scooter,Part-time,4.07,N
DP02160,Divya U,Mumbai,Car,Part-time,4.81,Y
DP02388,Amit V,Delhi,Scooter,Full-time,4.25,Y
DP06831,Rakesh O,Bengaluru,Cycle,Full-time,3.98,Y
DP08949,Ananya A,Ahmedabad,Scooter,Part-time,3.72,Y
DP08918,Sneha F,Delhi,Scooter,Part-time,4.55,Y
DP06231,Rahul S,Ahmedabad,Bike,Contract,3.55,Y
DP05158,Rakesh L,Delhi,Cycle,Full-time,4.1,Y
DP14851,Rakesh E,Bengaluru,Scooter,Part-time,4.28,Y
DP14263,Nikhil K,Bengaluru,Car,Full-time,4.6,Y
DP11312,Pooja X,Pune,Cycle,Full-time,3.9,N
DP06436,Rakesh G,Mumbai,Scooter,Part-time,3.84,Y
DP14808,Ravi N,Bengaluru,Bike,Full-time,3.94,Y
DP10967,Divya L,Bengaluru,Bike,Part-time,4.05,Y
DP00887,Sneha A,Bengaluru,Cycle,Contract,3.88,Y
DP01387,Deepak U,Mumbai,Scooter,Full-time,3.98,Y
DP01973,Suresh Y,Chennai,Scooter,Full-time,4.25,Y
DP07705,Vikas G,Delhi,Car,Part-time,4.21,Y
DP12483,Pooja Z,Mumbai,Bike,Part-time,3.99,Y
DP12331,Meena B,Bengaluru,Scooter,Full-time,4.06,N
DP04760,Shreya L,Hyderabad,Scooter,Full-time,4.21,Y
DP08674,Amit H,Hyderabad,Scooter,Full-time,4.29,Y
DP10962,Sneha A,Delhi,Bike,Contract,4.23,Y
DP13322,Shreya S,Kolkata,Scooter,Full-time,3.97,Y
DP10328,Ananya C,Bengaluru,Bike,Contract,4.6,Y
DP04711,Manoj Z,Bengaluru,Scooter,Contract,3.96,Y
DP05765,Pooja C,Mumbai,Scooter,Part-time,4.02,Y
DP11246,Manoj Y,Mumbai,Car,Full-time,4.07,Y
DP03919,Kiran Q,Mumbai,Scooter,Contract,3.96,Y
DP13020,Ananya Z,Kolkata,Scooter,Full-time,4.52,Y
DP08225,Shreya P,Bengaluru,Bike,Part-time,3.93,Y
DP06313,Shreya I,Mumbai,Car,Full-time,4.09,Y
DP04215,Rakesh A,Chennai,Cycle,Contract,4.34,Y
DP07338,Suresh I,Hyderabad,Car,Part-time,4.37,Y
DP04206,Arjun L,Mumbai,Cycle,Part-time,4.19,Y
DP03831,Vikas P,Delhi,Bike,Part-time,4.2,Y
DP08767,Rakesh A,Delhi,Bike,Full-time,4.24,Y
DP03123,Amit K,Mumbai,Bike,Full-time,3.8,Y
DP05921,Sneha X,Pune,Scooter,Part-time,4.58,N
DP10141,Vikas Z,Delhi,Scooter,Full-time,4.23,Y
DP12467,Ravi Q,Hyderabad,Bike,Contract,4.24,Y
DP04080,Ananya H,Kolkata,Cycle,Full-time,3.99,N
DP06797,Manoj L,Bengaluru,Bike,Full-time,4.28,Y
DP04519,Nikhil Y,Delhi,Cycle,Full-time,4.68,Y
DP14188,Priya I,Mumbai,Bike,Contract,3.78,Y
DP10453,Suresh J,Delhi,Bike,Part-time,4.25,N
DP08944,Manoj E,Kolkata,Scooter,Full-time,3.92,Y
DP04943,Kiran O,Chennai,Bike,Full-time,4.5,Y
DP09911,Ravi C,Kolkata,Bike,Full-time,4.39,Y
DP11850,Santosh K,Bengaluru,Scooter,Contract,4.46,Y
DP14191,Nikhil B,Bengaluru,Bike,Full-time,4.62,Y
DP14825,Pooja A,Ahmedabad,Scooter,Part-time,4.11,Y
DP08858,Arjun B,Chennai,Scooter,Part-time,4.09,N
DP09696,Pooja N,Bengaluru,Scooter,Full-time,3.94,N
DP07059,Kiran A,Delhi,Car,Contract,4.02,Y
DP13066,Meena B,Hyderabad,Bike,Full-time,4.19,Y
DP11667,Kiran W,Delhi,Bike,Part-time,3.75,Y
DP09172,Neha P,Chennai,Cycle,Contract,4.3,N
DP11618,Arjun N,Mumbai,Scooter,Part-time,4.02,Y
DP05930,Rahul B,Bengaluru,Bike,Part-time,4.1,Y
DP05104,Shreya V,Hyderabad,Bike,Full-time,3.67,Y
DP07534,Ananya M,Mumbai,Bike,Full-time,4.26,Y
DP11677,Vikas Y,Hyderabad,Scooter,Contract,3.99,Y
DP00454,Kiran D,Kolkata,Bike,Full-time,4.51,Y
DP11172,Santosh V,Chennai,Scooter,Part-time,4.55,Y
DP03692,Santosh O,Mumbai,Bike,Full-time,3.9,Y
DP02463,Manoj C,Bengaluru,Bike,Part-time,4.3,Y
DP04061,Rahul V,Mumbai,Bike,Part-time,4.29,Y
DP08141,Sneha L,Hyderabad,Car,Part-time,4.38,Y
DP09389,Divya T,Bengaluru,Scooter,Contract,4.35,N
DP10136,Nikhil H,Chennai,Scooter,Full-time,4.66,Y
DP05877,Pooja U,Chennai,Bike,Part-time,4.24,Y
DP09199,Suresh O,Ahmedabad,Bike,Full-time,4.38,Y
DP14947,Manoj N,Chennai,Cycle,Full-time,4.27,Y
DP10812,Santosh Z,Delhi,Bike,Full-time,4.37,Y
DP05036,Meena K,Kolkata,Bike,Full-time,3.99,Y
DP10031,Priya I,Ahmedabad,Bike,Full-time,4.22,Y
DP07772,Ravi E,Delhi,Scooter,Full-time,4.43,N
DP11965,Rakesh G,Ahmedabad,Bike,Full-time,3.83,Y
DP12622,Shreya D,Pune,Scooter,Full-time,3.9,N
DP12398,Pooja B,Kolkata,Bike,Full-time,3.68,Y
DP06293,Ananya A,Ahmedabad,Bike,Contract,3.98,N
DP00528,Priya V,Ahmedabad,Scooter,Part-time,4.02,Y
DP13514,Shreya I,Ahmedabad,Bike,Part-time,3.95,Y
DP04139,Ananya R,Pune,Scooter,Full-time,4.27,Y
DP03214,Pooja O,Ahmedabad,Bike,Full-time,4.85,Y
DP00792,Nikhil L,Chennai,Scooter,Full-time,4.46,Y
DP12013,Divya L,Hyderabad,Bike,Part-time,4.12,N
DP04813,Suresh E,Bengaluru,Scooter,Part-time,4.31,N
DP08936,Vikas L,Kolkata,Cycle,Full-time,4.61,Y
DP11531,Meena H,Hyderabad,Bike,Full-time,3.36,Y
DP04398,Deepak W,Bengaluru,Scooter,Part-time,4.46,N
DP09813,Nikhil N,Delhi,Bike,Full-time,3.86,Y
DP07895,Divya S,Bengaluru,Scooter,Full-time,3.65,Y
DP03849,Nikhil C,Mumbai,Scooter,Part-time,4.56,Y
DP00277,Pooja Z,Pune,Scooter,Full-time,4.52,Y
DP13002,Kiran M,Pune,Bike,Contract,4.34,N
DP01858,Santosh E,Delhi,Bike,Full-time,3.89,N
DP02298,Arjun C,Bengaluru,Bike,Contract,4.45,Y
DP09574,Ananya V,Mumbai,Scooter,Part-time,3.52,Y
DP13091,Manoj B,Bengaluru,Scooter,Full-time,3.76,Y
DP03427,Rahul B,Hyderabad,Bike,Contract,4.3,Y
DP14681,Ananya H,Bengaluru,Bike,Contract,3.5,Y
DP05078,Ananya K,Bengaluru,Scooter,Contract,3.63,Y
DP00809,Neha H,Kolkata,Scooter,Full-time,4.01,Y
DP04238,Priya H,Chennai,Scooter,Full-time,4.76,N
DP07569,Arjun O,Bengaluru,Bike,Full-time,4.52,Y
DP03570,Manoj K,Pune,Bike,Contract,4.55,Y
DP03468,Kiran F,Chennai,Scooter,Contract,4.36,Y
DP06528,Shreya Y,Chennai,Cycle,Full-time,4.17,Y
DP03803,Priya O,Ahmedabad,Bike,Part-time,4.5,Y
DP05436,Meena C,Hyderabad,Bike,Full-time,4.18,Y
DP05135,Rakesh A,Bengaluru,Scooter,Full-time,3.96,Y
DP08591,Priya D,Chennai,Bike,Full-time,4.04,Y
DP01709,Ravi L,Chennai,Cycle,Full-time,4.4,Y
DP04278,Suresh L,Mumbai,Bike,Contract,4.0,Y
DP04734,Arjun G,Mumbai,Bike,Part-time,4.46,Y
DP03786,Nikhil G,Delhi,Cycle,Full-time,4.3,Y
DP01577,Rakesh Q,Kolkata,Scooter,Part-time,4.21,Y
DP13507,Deepak E,Bengaluru,Bike,Part-time,3.89,Y
DP04792,Vikas I,Delhi,Cycle,Full-time,4.96,Y
DP09940,Meena E,Bengaluru,Bike,Full-time,4.44,Y
DP09037,Kiran Y,Ahmedabad,Bike,Full-time,4.45,Y
DP07939,Meena Y,Hyderabad,Scooter,Part-time,4.79,Y
DP12236,Neha R,Delhi,Scooter,Contract,4.36,Y
DP07976,Arjun E,Pune,Scooter,Full-time,4.46,Y
DP04548,Amit V,Bengaluru,Car,Part-time,4.19,Y
DP09830,Rakesh E,Delhi,Scooter,Part-time,4.2,Y
DP08557,Rakesh T,Mumbai,Scooter,Part-time,4.11,Y
DP09314,Divya J,Mumbai,Bike,Full-time,4.71,Y
DP02918,Santosh W,Hyderabad,Scooter,Contract,4.6,Y
DP02829,Manoj E,Bengaluru,Cycle,Full-time,4.22,Y
DP06324,Shreya P,Bengaluru,Cycle,Part-time,4.51,Y
DP05345,Manoj K,Mumbai,Scooter,Full-time,4.73,Y
DP08520,Vikas G,Mumbai,Bike,Part-time,4.23,Y
DP02457,Suresh L,Kolkata,Scooter,Full-time,4.58,Y
DP11815,Rahul M,Ahmedabad,Scooter,Part-time,4.44,Y
DP03918,Neha I,Bengaluru,Scooter,Full-time,3.56,Y
DP11389,Neha N,Mumbai,Scooter,Full-time,3.77,N
DP11782,Neha Q,Pune,Scooter,Full-time,4.19,N
DP08755,Sneha H,Bengaluru,Scooter,Contract,3.63,N
DP03086,Rakesh A,Hyderabad,Scooter,Part-time,4.57,Y
DP05679,Rahul C,Pune,Scooter,Full-time,4.85,Y
DP06715,Manoj R,Bengaluru,Scooter,Full-time,4.53,N
DP14240,Pooja L,Hyderabad,Car,Full-time,3.61,Y
DP03368,Kiran O,Pune,Cycle,Part-time,4.01,Y
DP08297,Santosh A,Hyderabad,Scooter,Contract,4.51,Y
DP03672,Shreya R,Pune,Bike,Part-time,3.84,Y
DP06693,Pooja F,Mumbai,Bike,Part-time,4.04,Y
DP13339,Arjun L,Bengaluru,Bike,Part-time,4.44,Y
DP07552,Meena O,Bengaluru,Bike,Full-time,3.96,Y
DP13651,Amit C,Kolkata,Bike,Part-time,3.81,Y
DP04962,Divya L,Ahmedabad,Scooter,Full-time,4.5,Y
DP10745,Amit E,Delhi,Scooter,Part-time,3.94,Y
DP14776,Vikas W,Chennai,Cycle,Full-time,4.14,Y
DP14107,Arjun C,Bengaluru,Bike,Full-time,3.66,Y
DP02784,Nikhil T,Kolkata,Bike,Full-time,4.31,N
DP06426,Santosh J,Bengaluru,Scooter,Contract,3.82,Y
DP14248,Sneha U,Hyderabad,Scooter,Contract,4.03,Y
DP14930,Meena Q,Mumbai,Bike,Full-time,4.15,Y
DP03780,Suresh I,Chennai,Cycle,Full-time,4.46,Y
DP01938,Santosh A,Bengaluru,Scooter,Full-time,4.24,Y
DP06944,Ravi Z,Mumbai,Bike,Part-time,4.19,Y
DP12979,Pooja J,Kolkata,Bike,Contract,3.92,Y
DP13744,Suresh A,Ahmedabad,Bike,Part-time,4.46,Y
DP02240,Rakesh X,Kolkata,Scooter,Contract,4.38,Y
DP09874,Arjun Z,Kolkata,Scooter,Part-time,4.68,Y
DP13472,Divya Q,Delhi,Scooter,Contract,4.74,Y
DP12395,Amit U,Bengaluru,Bike,Full-time,4.83,Y
DP07913,Santosh T,Bengaluru,Scooter,Full-time,3.97,Y
DP07305,Vikas X,Bengaluru,Bike,Full-time,4.32,Y
DP05421,Deepak P,Mumbai,Cycle,Full-time,4.04,Y
DP03300,Meena F,Bengaluru,Cycle,Full-time,4.5,Y
DP09436,Shreya H,Kolkata,Bike,Full-time,4.3,Y
DP13525,Deepak W,Mumbai,Cycle,Contract,3.89,Y
DP02878,Pooja E,Chennai,Bike,Contract,4.03,Y
DP00193,Divya P,Bengaluru,Bike,Full-time,4.13,N
DP12349,Suresh U,Chennai,Bike,Contract,4.34,Y
DP04222,Rahul G,Hyderabad,Scooter,Full-time,4.08,Y
DP10073,Kiran G,Pune,Scooter,Full-time,3.29,N
DP00449,Priya F,Chennai,Cycle,Contract,4.3,N
DP06248,Rakesh O,Delhi,Scooter,Full-time,4.05,Y
DP04289,Arjun X,Mumbai,Scooter,Contract,4.41,Y
DP03639,Suresh N,Kolkata,Scooter,Full-time,4.07,Y
DP01147,Ananya E,Chennai,Scooter,Full-time,4.56,Y
DP01918,Vikas I,Kolkata,Bike,Full-time,4.15,Y
DP10937,Shreya M,Mumbai,Bike,Full-time,4.38,Y
DP05843,Deepak A,Chennai,Scooter,Contract,4.13,Y
DP00318,Shreya W,Delhi,Cycle,Full-time,3.72,Y
DP08780,Pooja X,Mumbai,Scooter,Full-time,4.0,Y
DP01338,Meena U,Delhi,Bike,Contract,4.18,Y
DP01099,Rahul C,Delhi,Scooter,Part-time,4.28,Y
DP00234,Manoj Y,Kolkata,Bike,Full-time,4.37,Y
DP06273,Santosh J,Kolkata,Cycle,Part-time,3.9,N
DP12974,Pooja A,Bengaluru,Bike,Full-time,3.51,Y
DP12786,Pooja B,Kolkata,Scooter,Full-time,4.52,Y
DP07877,Pooja K,Delhi,Scooter,Contract,4.58,Y
DP07415,Ananya T,Chennai,Scooter,Full-time,4.46,Y
DP07433,Rakesh D,Chennai,Car,Part-time,4.19,Y
DP03840,Amit T,Delhi,Cycle,Part-time,3.92,Y
DP04708,Arjun L,Mumbai,Scooter,Full-time,4.43,Y
DP05809,Amit P,Delhi,Bike,Full-time,4.16,N
DP06284,Suresh D,Delhi,Scooter,Part-time,4.46,Y
DP02514,Kiran P,Pune,Cycle,Contract,3.87,Y
DP06902,Nikhil V,Mumbai,Cycle,Part-time,3.97,N
DP09815,Pooja Q,Mumbai,Cycle,Full-time,4.12,Y
DP14072,Neha I,Chennai,Scooter,Part-time,4.56,Y
DP14239,Kiran D,Mumbai,Scooter,Part-time,4.54,Y
DP07501,Divya O,Mumbai,Cycle,Full-time,3.87,Y
DP04676,Divya N,Mumbai,Bike,Part-time,4.9,Y
DP03367,Deepak T,Mumbai,Bike,Contract,4.56,Y
DP00425,Shreya P,Delhi,Bike,Part-time,4.79,Y
DP12313,Shreya A,Pune,Scooter,Contract,3.97,Y
DP03096,Divya I,Ahmedabad,Bike,Part-time,3.97,Y
DP00841,Manoj O,Bengaluru,Bike,Full-time,4.75,Y
DP10780,Amit V,Ahmedabad,Bike,Part-time,3.82,Y
DP01431,Vikas C,Pune,Bike,Full-time,4.12,Y
DP07897,Kiran M,Bengaluru,Cycle,Full-time,4.25,Y
DP09108,Amit X,Pune,Car,Full-time,4.23,Y
DP07836,Santosh G,Hyderabad,Scooter,Full-time,4.4,Y
DP03784,Vikas Q,Bengaluru,Bike,Full-time,4.45,Y
DP04240,Rahul J,Bengaluru,Bike,Full-time,3.73,Y
DP03340,Rakesh P,Bengaluru,Scooter,Part-time,4.51,Y
DP14668,Ananya Z,Bengaluru,Scooter,Part-time,4.79,Y
DP04827,Divya R,Kolkata,Scooter,Full-time,3.96,Y
DP01122,Suresh U,Bengaluru,Scooter,Part-time,4.32,Y
DP07398,Priya E,Pune,Cycle,Full-time,3.96,N
DP00482,Amit R,Mumbai,Scooter,Full-time,4.19,Y
DP00068,Divya F,Hyderabad,Car,Full-time,4.14,N
DP02994,Rahul L,Bengaluru,Cycle,Full-time,4.23,N
DP09622,Rakesh H,Bengaluru,Cycle,Full-time,4.57,Y
DP01249,Divya X,Hyderabad,Cycle,Part-time,4.63,Y
DP01604,Vikas F,Ahmedabad,Car,Full-time,4.15,Y
DP12702,Suresh S,Delhi,Bike,Part-time,4.36,Y
DP07273,Rakesh P,Ahmedabad,Scooter,Full-time,4.27,Y
DP12060,Nikhil N,Bengaluru,Bike,Full-time,3.66,Y
DP07090,Kiran A,Hyderabad,Bike,Part-time,3.95,Y
DP02904,Vikas A,Mumbai,Bike,Full-time,3.96,Y
DP02274,Pooja G,Mumbai,Cycle,Part-time,4.43,Y
DP07098,Arjun T,Ahmedabad,Scooter,Contract,3.56,Y
DP05887,Vikas Y,Hyderabad,Bike,Contract,4.35,Y
DP03739,Priya L,Hyderabad,Cycle,Full-time,3.78,Y
DP03520,Meena Q,Bengaluru,Bike,Contract,3.99,Y
DP08406,Vikas A,Delhi,Car,Full-time,4.28,Y
DP03330,Divya V,Bengaluru,Bike,Full-time,4.25,N
DP00546,Rakesh M,Bengaluru,Scooter,Full-time,5.0,Y
DP07645,Kiran A,Delhi,Scooter,Part-time,4.89,Y
DP05703,Suresh H,Pune,Bike,Part-time,4.14,Y
DP12853,Meena F,Bengaluru,Scooter,Part-time,4.54,Y
DP05692,Pooja K,Hyderabad,Scooter,Full-time,4.55,Y
DP09770,Pooja U,Bengaluru,Scooter,Part-time,4.03,Y
DP01321,Kiran U,Chennai,Cycle,Contract,4.37,Y
DP13341,Ravi O,Chennai,Bike,Contract,4.17,Y
DP09288,Santosh U,Delhi,Bike,Full-time,4.52,Y
DP08657,Vikas A,Bengaluru,Bike,Contract,3.85,Y
DP02697,Rakesh X,Hyderabad,Scooter,Full-time,3.78,Y
DP05821,Priya Y,Bengaluru,Bike,Part-time,4.22,Y
DP11316,Ravi L,Mumbai,Bike,Part-time,4.07,Y
DP11513,Neha E,Bengaluru,Bike,Contract,4.78,Y
DP10610,Santosh W,Mumbai,Scooter,Full-time,4.59,Y
DP01884,Rakesh I,Mumbai,Scooter,Full-time,4.05,Y
DP10998,Suresh H,Bengaluru,Scooter,Part-time,4.25,Y
DP00116,Manoj H,Bengaluru,Bike,Part-time,4.12,Y
DP00544,Rahul U,Hyderabad,Scooter,Contract,4.14,Y
DP00867,Ravi J,Mumbai,Bike,Part-time,3.86,Y
DP04346,Sneha U,Mumbai,Scooter,Contract,4.38,Y
DP07408,Ananya L,Ahmedabad,Bike,Full-time,4.23,Y
DP01624,Divya B,Bengaluru,Bike,Full-time,3.91,Y
DP04559,Sneha D,Kolkata,Bike,Full-time,4.43,Y
DP08317,Manoj Z,Hyderabad,Scooter,Part-time,4.42,Y
DP09277,Nikhil D,Pune,Cycle,Full-time,4.5,Y
DP13764,Sneha C,Hyderabad,Bike,Part-time,3.98,Y
DP00988,Neha C,Mumbai,Cycle,Full-time,4.42,Y
DP07553,Deepak K,Hyderabad,Bike,Part-time,3.57,Y
DP01971,Ananya N,Bengaluru,Scooter,Contract,4.05,Y
DP02548,Suresh V,Pune,Bike,Part-time,4.43,Y
DP04837,Santosh Y,Bengaluru,Bike,Full-time,4.31,Y
DP04126,Kiran V,Pune,Scooter,Full-time,4.09,Y
DP07909,Neha F,Delhi,Cycle,Part-time,4.35,Y
DP14534,Vikas B,Delhi,Bike,Contract,4.31,Y
DP09270,Manoj U,Hyderabad,Scooter,Full-time,4.13,Y
DP06359,Divya Y,Bengaluru,Bike,Full-time,4.59,Y
DP09248,Amit D,Bengaluru,Cycle,Full-time,3.67,Y
DP14450,Sneha U,Bengaluru,Cycle,Contract,4.14,Y
DP13618,Neha H,Pune,Bike,Contract,4.06,Y
DP04994,Rakesh G,Pune,Scooter,Part-time,4.86,Y
DP11011,Suresh O,Pune,Bike,Full-time,4.83,Y
DP12998,Pooja X,Kolkata,Bike,Full-time,4.46,Y
DP03353,Nikhil C,Bengaluru,Cycle,Part-time,4.61,Y
DP14645,Rakesh S,Ahmedabad,Bike,Full-time,4.52,Y
DP07747,Shreya O,Delhi,Bike,Part-time,4.38,Y
DP05332,Shreya Q,Bengaluru,Scooter,Full-time,3.99,Y
DP03442,Amit R,Kolkata,Cycle,Full-time,4.48,N
DP00558,Rahul P,Chennai,Bike,Full-time,4.61,Y
DP13813,Rahul N,Chennai,Bike,Part-time,3.98,Y
DP05077,Deepak V,Pune,Scooter,Contract,4.11,Y
DP01474,Rakesh K,Chennai,Scooter,Full-time,4.85,Y
DP04158,Vikas X,Chennai,Bike,Full-time,3.9,Y
DP07988,Manoj B,Bengaluru,Scooter,Full-time,4.69,N
DP11999,Meena T,Chennai,Bike,Full-time,4.19,N
DP13917,Suresh R,Delhi,Bike,Full-time,3.95,Y
DP14696,Meena H,Chennai,Car,Part-time,4.58,Y
DP07326,Meena X,Delhi,Bike,Full-time,4.08,Y
DP10843,Divya N,Pune,Scooter,Full-time,4.47,Y
DP01546,Divya J,Mumbai,Bike,Full-time,4.62,Y
DP07468,Ananya E,Mumbai,Scooter,Part-time,4.66,Y
DP09217,Amit L,Chennai,Bike,Full-time,4.93,N
DP10411,Shreya J,Hyderabad,Car,Full-time,4.24,N
DP12828,Nikhil Q,Delhi,Scooter,Part-time,4.21,N
DP10273,Nikhil H,Ahmedabad,Bike,Full-time,4.25,Y
DP08305,Shreya Q,Chennai,Bike,Full-time,4.18,Y
DP08004,Manoj F,Mumbai,Scooter,Full-time,4.06,N
DP00620,Sneha Y,Pune,Scooter,Contract,4.78,Y
DP04109,Manoj C,Kolkata,Cycle,Full-time,3.73,Y
DP06133,Nikhil G,Chennai,Cycle,Part-time,4.08,N
DP04207,Kiran T,Kolkata,Scooter,Full-time,4.29,Y
DP14106,Ananya L,Bengaluru,Scooter,Full-time,3.85,Y
DP03434,Meena Q,Mumbai,Bike,Full-time,4.01,Y
DP07506,Rahul N,Pune,Scooter,Contract,3.9,Y
DP08940,Manoj G,Bengaluru,Scooter,Part-time,4.14,Y
DP14010,Amit P,Hyderabad,Bike,Full-time,4.31,Y
DP06106,Ananya Q,Mumbai,Scooter,Contract,3.91,Y
DP10529,Santosh H,Chennai,Scooter,Contract,4.03,N
DP02806,Arjun D,Delhi,Scooter,Full-time,4.1,N
DP05995,Arjun N,Bengaluru,Scooter,Full-time,4.69,Y
DP00338,Amit S,Chennai,Cycle,Full-time,4.19,Y
DP01746,Manoj U,Chennai,Scooter,Contract,4.06,Y
DP12851,Shreya G,Bengaluru,Bike,Contract,4.27,N
DP00240,Divya T,Chennai,Car,Full-time,4.28,Y
DP02167,Priya B,Delhi,Bike,Full-time,4.2,Y
DP07315,Pooja V,Ahmedabad,Bike,Full-time,4.06,Y
DP13625,Vikas R,Pune,Cycle,Contract,4.8,Y
DP08056,Arjun H,Bengaluru,Scooter,Part-time,3.6,Y
DP02205,Arjun F,Chennai,Scooter,Full-time,4.36,Y
DP08999,Vikas K,Hyderabad,Bike,Full-time,4.06,Y
DP04199,Pooja L,Pune,Bike,Full-time,4.56,Y
DP08184,Arjun J,Delhi,Bike,Full-time,4.25,Y
DP11300,Pooja M,Pune,Scooter,Part-time,4.72,Y
DP07928,Shreya F,Bengaluru,Cycle,Contract,4.09,Y
DP11040,Ananya F,Delhi,Scooter,Full-time,4.31,Y
DP09852,Nikhil T,Chennai,Cycle,Full-time,4.09,Y
DP06460,Shreya P,Mumbai,Bike,Full-time,4.18,Y
DP11428,Meena W,Bengaluru,Scooter,Part-time,4.17,Y
DP05161,Santosh W,Pune,Scooter,Part-time,4.73,Y
DP04556,Rakesh C,Mumbai,Bike,Full-time,4.35,Y
DP12305,Suresh H,Bengaluru,Cycle,Full-time,4.38,Y
DP02529,Divya D,Hyderabad,Bike,Part-time,4.43,Y
DP10740,Ravi L,Delhi,Bike,Full-time,4.06,Y
DP04800,Kiran A,Delhi,Scooter,Full-time,4.59,Y
DP07621,Arjun O,Bengaluru,Bike,Part-time,4.58,Y
DP08290,Santosh V,Ahmedabad,Scooter,Part-time,3.87,Y
DP13725,Amit J,Mumbai,Bike,Contract,4.04,Y
DP12082,Vikas Y,Chennai,Scooter,Contract,4.4,Y
DP13177,Manoj T,Delhi,Scooter,Full-time,4.38,Y
DP10878,Pooja U,Ahmedabad,Scooter,Full-time,4.29,Y
DP10270,Divya W,Pune,Scooter,Full-time,3.95,Y
DP10677,Rakesh Q,Pune,Cycle,Part-time,4.34,N
DP10839,Ananya X,Mumbai,Cycle,Full-time,4.72,Y
DP03657,Rahul L,Chennai,Bike,Part-time,4.42,Y
DP10705,Manoj V,Mumbai,Bike,Full-time,4.45,Y
DP01599,Meena L,Chennai,Car,Part-time,4.17,Y
DP02406,Vikas R,Mumbai,Bike,Part-time,3.66,Y
DP04256,Ravi U,Mumbai,Bike,Contract,4.75,N
DP00665,Amit F,Bengaluru,Bike,Full-time,3.58,Y
DP04065,Pooja C,Bengaluru,Scooter,Full-time,4.01,N
DP10523,Ananya G,Bengaluru,Bike,Full-time,4.1,Y
DP09860,Kiran M,Mumbai,Cycle,Full-time,3.64,Y
DP11326,Divya S,Chennai,Bike,Contract,4.39,Y
DP02553,Neha S,Mumbai,Bike,Full-time,4.48,Y
DP13464,Deepak Z,Ahmedabad,Bike,Full-time,4.07,Y
DP05937,Pooja F,Delhi,Car,Part-time,4.68,Y
DP09067,Pooja I,Pune,Bike,Full-time,4.27,Y
DP07770,Vikas T,Delhi,Cycle,Contract,4.12,N
DP12111,Ravi Y,Bengaluru,Scooter,Full-time,4.19,Y
DP12459,Santosh V,Pune,Bike,Contract,3.94,Y
