,DELIVERY_PARTNER_ID,partner_name,city,vehicle_type,employment_type,avg_rating,is_active
7719,DP07720,Neha T,Bengaluru,Bike,Contract,4.95,N
7720,DP07721,Shreya C,Hyderabad,Cycle,Part-time,3.65,Y
7721,DP07722,Nikhil S,Chennai,Scooter,Full-time,3.96,Y
7722,DP07723,Vikas Q,Delhi,Bike,Full-time,4.71,Y
7723,DP07724,Kiran P,Mumbai,Scooter,Part-time,3.55,Y
7724,DP07725,Priya E,Ahmedabad,Bike,Contract,4.26,Y
7725,DP07726,Meena T,Chennai,Scooter,Contract,4.08,Y
7726,DP07727,Rakesh X,Chennai,Bike,Full-time,4.67,Y
7727,DP07728,Ravi O,Bengaluru,Scooter,Full-time,4.63,Y
7728,DP07729,Divya S,Pune,Cycle,Full-time,4.29,Y
7729,DP07730,Deepak Z,Pune,Bike,Contract,4.67,Y
7730,DP07731,Pooja N,Bengaluru,Bike,Contract,3.9,Y
7731,DP07732,Sneha U,Mumbai,Bike,Part-time,3.85,Y
7732,DP07733,Sneha Z,Mumbai,Car,Part-time,3.95,N
7733,DP07734,Neha Q,Bengaluru,Bike,Full-time,3.99,Y
7734,DP07735,Arjun G,Chennai,Scooter,Part-time,4.71,Y
7735,DP07736,Arjun J,Kolkata,Car,Full-time,4.72,Y
7736,DP07737,Rahul G,Mumbai,Bike,Part-time,4.56,Y
7737,DP07738,Meena M,Mumbai,Scooter,Full-time,4.16,Y
7738,DP07739,Ravi H,Hyderabad,Bike,Full-time,4.24,N
7739,DP07740,Nikhil K,Delhi,Cycle,Contract,3.82,Y
7740,DP07741,Arjun H,Chennai,Cycle,Contract,4.49,Y
7741,DP07742,Kiran A,Bengaluru,Bike,Contract,4.23,Y
7742,DP07743,Rakesh R,Ahmedabad,Bike,Full-time,4.07,Y
7743,DP07744,Shreya I,Kolkata,Scooter,Full-time,3.99,N
7744,DP07745,Neha D,Chennai,Cycle,Contract,3.88,Y
7745,DP07746,Sneha K,Mumbai,Scooter,Part-time,4.58,Y
7746,DP07747,Shreya O,Delhi,Bike,Part-time,4.38,Y
7747,DP07748,Vikas E,Delhi,Scooter,Full-time,4.32,Y
7748,DP07749,Rahul F,Kolkata,Scooter,Full-time,3.62,N
7749,DP07750,Neha U,Ahmedabad,Scooter,Part-time,4.22,Y
7750,DP07751,Divya Q,Delhi,Bike,Full-time,3.88,Y
7751,DP07752,Nikhil G,Pune,Bike,Full-time,4.37,Y
7752,DP07753,Pooja A,Pune,Bike,Full-time,3.46,N
7753,DP07754,Manoj Y,Mumbai,Bike,Part-time,3.8,Y
7754,DP07755,Amit W,Bengaluru,Scooter,Full-time,3.73,Y
7755,DP07756,Rakesh Z,Bengaluru,Scooter,Full-time,4.32,Y
7756,DP07757,Santosh A,Mumbai,Scooter,Full-time,4.16,Y
7757,DP07758,Divya H,Delhi,Cycle,Part-time,4.25,N
7758,DP07759,Arjun I,Mumbai,Bike,Contract,3.78,Y
7759,DP07760,Sneha G,Bengaluru,Scooter,Full-time,4.53,Y
7760,DP07761,Ravi L,Chennai,Bike,Part-time,4.38,Y
7761,DP07762,Rakesh P,Chennai,Scooter,Full-time,3.93,Y
7762,DP07763,Amit O,Bengaluru,Cycle,Contract,4.4,Y
7763,DP07764,Neha X,Chennai,Scooter,Full-time,4.23,Y
7764,DP07765,Kiran Y,Delhi,Scooter,Part-time,4.21,Y
7765,DP07766,Divya Z,Bengaluru,Scooter,Full-time,4.27,Y
7766,DP07767,Neha X,Bengaluru,Bike,Contract,4.11,Y
7767,DP07768,Manoj A,Mumbai,Bike,Full-time,4.94,Y
7768,DP07769,Manoj T,Ahmedabad,Scooter,Part-time,4.46,Y
7769,DP07770,Vikas T,Delhi,Cycle,Contract,4.12,N
7770,DP07771,Manoj P,Chennai,Scooter,Full-time,4.54,Y
7771,DP07772,Ravi E,Delhi,Scooter,Full-time,4.43,N
7772,DP07773,Divya U,Bengaluru,Bike,Full-time,3.68,Y
7773,DP07774,Nikhil S,Ahmedabad,Scooter,Full-time,4.13,Y
7774,DP07775,Shreya B,Bengaluru,Cycle,Full-time,4.38,Y
7775,DP07776,Ananya Z,Chennai,Scooter,Contract,4.15,N
7776,DP07777,Arjun M,Ahmedabad,Bike,Contract,4.0,Y
7777,DP07778,Neha V,Hyderabad,Scooter,Full-time,3.91,Y
7778,DP07779,Santosh Z,Ahmedabad,Scooter,Part-time,3.97,Y
7779,DP07780,Nikhil T,Kolkata,Scooter,Full-time,4.14,Y
7780,DP07781,Rakesh O,Delhi,Car,Full-time,3.53,N
7781,DP07782,Kiran H,Chennai,Scooter,Full-time,4.2,Y
7782,DP07783,Amit E,Bengaluru,Cycle,Part-time,4.46,Y
7783,DP07784,Divya M,Bengaluru,Cycle,Full-time,4.38,Y
7784,DP07785,Sneha S,Mumbai,Scooter,Full-time,4.06,Y
7785,DP07786,Priya D,Bengaluru,Scooter,Part-time,4.26,Y
7786,DP07787,Sneha Q,Chennai,Cycle,Full-time,3.61,Y
7787,DP07788,Nikhil K,Pune,Bike,Contract,3.89,Y
7788,DP07789,Ravi G,Bengaluru,Scooter,Part-time,4.47,N
7789,DP07790,Rahul Y,Chennai,Bike,Full-time,4.13,Y
7790,DP07791,Santosh K,Mumbai,Bike,Full-time,4.02,Y
7791,DP07792,Suresh K,Delhi,Bike,Full-time,3.99,Y
7792,DP07793,Deepak Z,Chennai,Bike,Contract,3.8,Y
7793,DP07794,Shreya D,Delhi,Scooter,Part-time,4.58,Y
7794,DP07795,Deepak P,Pune,Scooter,Part-time,4.08,Y
7795,DP07796,Suresh E,Delhi,Car,Contract,4.42,Y
7796,DP07797,Rakesh F,Chennai,Scooter,Contract,4.24,N
7797,DP07798,Kiran H,Mumbai,Bike,Contract,4.28,N
7798,DP07799,Vikas B,Bengaluru,Bike,Contract,3.71,Y
7799,DP07800,Rahul A,Mumbai,Bike,Full-time,4.36,Y
7800,DP07801,Pooja A,Kolkata,Cycle,Full-time,4.04,Y
7801,DP07802,Shreya C,Mumbai,Bike,Full-time,4.1,Y
7802,DP07803,Vikas T,Ahmedabad,Bike,Part-time,4.52,Y
7803,DP07804,Shreya Q,Delhi,Scooter,Contract,3.85,Y
7804,DP07805,Sneha R,Bengaluru,Cycle,Full-time,4.29,Y
7805,DP07806,Manoj X,Delhi,Bike,Part-time,4.22,Y
7806,DP07807,Rahul D,Bengaluru,Bike,Full-time,4.08,Y
7807,DP07808,Ananya R,Mumbai,Scooter,Contract,3.98,Y
7808,DP07809,Rahul U,Mumbai,Scooter,Part-time,4.52,Y
7809,DP07810,Pooja O,Chennai,Bike,Contract,4.28,N
7810,DP07811,Nikhil R,Bengaluru,Scooter,Contract,4.1,Y
7811,DP07812,Pooja R,Chennai,Scooter,Full-time,4.68,Y
7812,DP07813,Meena D,Chennai,Scooter,Contract,4.46,Y
7813,DP07814,Priya S,Chennai,Scooter,Full-time,4.05,Y
7814,DP07815,Priya H,Delhi,Scooter,Full-time,3.55,Y
7815,DP07816,Rahul P,Pune,Scooter,Full-time,4.35,Y
7816,DP07817,Arjun I,Kolkata,Bike,Full-time,4.39,Y
7817,DP07818,Kiran E,Hyderabad,Scooter,Part-time,4.43,Y
7818,DP07819,Ravi G,Pune,Scooter,Part-time,4.62,Y
7819,DP07820,Arjun S,Bengaluru,Cycle,Part-time,4.16,N
7820,DP07821,Shreya B,Bengaluru,Bike,Full-time,3.99,Y
7821,DP07822,Pooja L,Chennai,Bike,Full-time,3.88,Y
7822,DP07823,Ravi E,Chennai,Scooter,Full-time,3.93,Y
7823,DP07824,Santosh S,Hyderabad,Cycle,Part-time,3.55,Y
7824,DP07825,Meena B,Chennai,Scooter,Contract,4.11,Y
7825,DP07826,Santosh B,Mumbai,Cycle,Full-time,4.49,Y
7826,DP07827,Kiran W,Mumbai,Bike,Full-time,3.69,Y
7827,DP07828,Vikas K,Ahmedabad,Bike,Part-time,4.55,Y
7828,DP07829,Shreya O,Ahmedabad,Scooter,Full-time,4.54,Y
7829,DP07830,Neha A,Bengaluru,Cycle,Full-time,4.17,N
7830,DP07831,Nikhil K,Chennai,Scooter,Part-time,3.99,Y
7831,DP07832,Rahul B,Hyderabad,Scooter,Full-time,4.0,Y
7832,DP07833,Kiran H,Mumbai,Bike,Full-time,3.8,Y
7833,DP07834,Kiran N,Bengaluru,Scooter,Part-time,4.02,N
7834,DP07835,Meena B,Mumbai,Bike,Full-time,4.14,Y
7835,DP07836,Santosh G,Hyderabad,Scooter,Full-time,4.4,Y
7836,DP07837,Manoj T,Kolkata,Bike,Contract,3.5,Y
7837,DP07838,Pooja P,Mumbai,Cycle,Full-time,4.19,Y
7838,DP07839,Divya B,Bengaluru,Scooter,Contract,4.01,Y
7839,DP07840,Meena Q,Chennai,Bike,Full-time,4.98,Y
7840,DP07841,Nikhil L,Pune,Bike,Full-time,4.6,Y
7841,DP07842,Sneha X,Chennai,Bike,Contract,4.53,Y
7842,DP07843,Manoj P,Pune,Scooter,Full-time,4.2,N
7843,DP07844,Arjun W,Mumbai,Bike,Full-time,4.19,Y
7844,DP07845,Vikas S,Bengaluru,Bike,Full-time,3.83,Y
7845,DP07846,Meena S,Ahmedabad,Scooter,Full-time,4.52,Y
7846,DP07847,Divya B,Kolkata,Scooter,Part-time,4.06,N
7847,DP07848,Divya T,Delhi,Cycle,Full-time,4.18,Y
7848,DP07849,Ravi F,Bengaluru,Bike,Part-time,3.89,Y
7849,DP07850,Vikas R,Bengaluru,Scooter,Full-time,4.19,Y
7850,DP07851,Ravi R,Delhi,Cycle,Part-time,3.5,Y
7851,DP07852,Nikhil J,Bengaluru,Bike,Part-time,4.02,Y
7852,DP07853,Meena N,Bengaluru,Scooter,Full-time,4.14,Y
7853,DP07854,Rakesh H,Mumbai,Cycle,Part-time,4.03,Y
7854,DP07855,Ananya U,Delhi,Bike,Full-time,3.51,Y
7855,DP07856,Manoj W,Kolkata,Scooter,Full-time,4.29,Y
7856,DP07857,Pooja F,Mumbai,Bike,Full-time,3.93,Y
7857,DP07858,Vikas Y,Hyderabad,Bike,Contract,4.2,Y
7858,DP07859,Ananya Y,Bengaluru,Bike,Full-time,4.28,Y
7859,DP07860,Pooja E,Kolkata,Bike,Full-time,4.6,Y
7860,DP07861,Nikhil Q,Pune,Bike,Full-time,3.94,N
7861,DP07862,Vikas Y,Kolkata,Scooter,Contract,3.56,Y
7862,DP07863,Nikhil S,Chennai,Scooter,Part-time,4.15,N
7863,DP07864,Arjun K,Ahmedabad,Scooter,Full-time,3.86,Y
7864,DP07865,Divya G,Kolkata,Scooter,Part-time,4.49,Y
7865,DP07866,Arjun Z,Ahmedabad,Scooter,Full-time,4.49,N
7866,DP07867,Neha M,Pune,Bike,Full-time,4.1,Y
7867,DP07868,Shreya E,Bengaluru,Scooter,Full-time,4.1,N
7868,DP07869,Ananya P,Bengaluru,Bike,Part-time,3.94,Y
7869,DP07870,Vikas L,Bengaluru,Scooter,Full-time,4.26,Y
7870,DP07871,Arjun W,Bengaluru,Scooter,Full-time,4.2,Y
7871,DP07872,Santosh G,Mumbai,Scooter,Part-time,4.13,Y
7872,DP07873,Nikhil X,Bengaluru,Bike,Full-time,4.58,Y
7873,DP07874,Arjun L,Hyderabad,Bike,Contract,3.29,Y
7874,DP07875,Rahul T,Hyderabad,Scooter,Full-time,4.21,N
7875,DP07876,Priya E,Chennai,Bike,Full-time,3.86,Y
7876,DP07877,Pooja K,Delhi,Scooter,Contract,4.58,Y
7877,DP07878,Rakesh Q,Chennai,Scooter,Part-time,4.16,Y
7878,DP07879,Shreya H,Ahmedabad,Bike,Contract,4.62,Y
7879,DP07880,Santosh R,Pune,Bike,Full-time,3.64,Y
7880,DP07881,Santosh G,Bengaluru,Bike,Full-time,4.12,Y
7881,DP07882,Meena V,Ahmedabad,Bike,Part-time,4.34,Y
7882,DP07883,Suresh T,Bengaluru,Scooter,Full-time,4.55,Y
7883,DP07884,Santosh B,Kolkata,Bike,Full-time,3.44,Y
7884,DP07885,Suresh W,Ahmedabad,Bike,Part-time,4.3,Y
7885,DP07886,Shreya K,Bengaluru,Car,Full-time,4.03,Y
7886,DP07887,Ananya S,Mumbai,Scooter,Full-time,4.32,Y
7887,DP07888,Nikhil E,Mumbai,Scooter,Full-time,4.09,Y
7888,DP07889,Arjun B,Hyderabad,Scooter,Part-time,4.27,Y
7889,DP07890,Kiran K,Bengaluru,Scooter,Part-time,3.53,Y
7890,DP07891,Neha N,Delhi,Scooter,Full-time,4.11,Y
7891,DP07892,Neha A,Mumbai,Scooter,Full-time,3.81,Y
7892,DP07893,Vikas S,Bengaluru,Bike,Part-time,3.92,Y
7893,DP07894,Sneha R,Chennai,Bike,Contract,4.48,N
7894,DP07895,Divya S,Bengaluru,Scooter,Full-time,3.65,Y
7895,DP07896,Deepak D,Bengaluru,Scooter,Part-time,4.16,Y
7896,DP07897,Kiran M,Bengaluru,Cycle,Full-time,4.25,Y
7897,DP07898,Kiran X,Kolkata,Bike,Part-time,4.28,Y
7898,DP07899,Pooja R,Bengaluru,Scooter,Full-time,4.45,Y
7899,DP07900,Rakesh R,Kolkata,Cycle,Full-time,4.04,Y
7900,DP07901,Deepak P,Bengaluru,Cycle,Full-time,4.11,Y
7901,DP07902,Neha Q,Ahmedabad,Scooter,Part-time,4.7,Y
7902,DP07903,Arjun Z,Ahmedabad,Scooter,Contract,4.23,Y
7903,DP07904,Divya M,Bengaluru,Scooter,Contract,4.68,Y
7904,DP07905,Priya K,Bengaluru,Bike,Part-time,4.28,Y
7905,DP07906,Kiran M,Delhi,Scooter,Full-time,4.68,Y
7906,DP07907,Shreya B,Chennai,Scooter,Part-time,4.21,Y
7907,DP07908,Nikhil X,Mumbai,Scooter,Contract,3.46,Y
7908,DP07909,Neha F,Delhi,Cycle,Part-time,4.35,Y
7909,DP07910,Santosh V,Bengaluru,Cycle,Full-time,4.88,Y
7910,DP07911,Ravi F,Bengaluru,Bike,Full-time,4.21,N
7911,DP07912,Rahul J,Pune,Cycle,Full-time,4.44,N
7912,DP07913,Santosh T,Bengaluru,Scooter,Full-time,3.97,Y
7913,DP07914,Ravi W,Mumbai,Scooter,Part-time,4.08,Y
7914,DP07915,Rakesh Y,Chennai,Scooter,Full-time,4.81,Y
7915,DP07916,Vikas U,Chennai,Scooter,Contract,4.39,Y
7916,DP07917,Ananya K,Hyderabad,Bike,Part-time,4.31,Y
7917,DP07918,Ananya C,Mumbai,Bike,Full-time,4.49,Y
7918,DP07919,Sneha B,Mumbai,Scooter,Part-time,4.64,Y
7919,DP07920,Santosh B,Mumbai,Bike,Part-time,4.34,Y
7920,DP07921,Suresh T,Kolkata,Scooter,Full-time,4.38,Y
7921,DP07922,Shreya M,Kolkata,Bike,Full-time,4.34,Y
7922,DP07923,Pooja E,Bengaluru,Bike,Full-time,4.17,Y
7923,DP07924,Santosh J,Hyderabad,Bike,Full-time,3.78,N
7924,DP07925,Sneha Z,Chennai,Scooter,Full-time,4.64,Y
7925,DP07926,Priya C,Delhi,Bike,Contract,4.04,Y
7926,DP07927,Amit O,Bengaluru,Cycle,Contract,4.31,N
7927,DP07928,Shreya F,Bengaluru,Cycle,Contract,4.09,Y
7928,DP07929,Amit O,Bengaluru,Bike,Part-time,4.08,Y
7929,DP07930,Priya E,Pune,Bike,Full-time,4.27,Y
7930,DP07931,Suresh S,Ahmedabad,Scooter,Contract,3.69,Y
7931,DP07932,Arjun G,Pune,Bike,Contract,4.41,Y
7932,DP07933,Nikhil G,Bengaluru,Scooter,Full-time,4.19,Y
7933,DP07934,Shreya P,Mumbai,Cycle,Full-time,3.83,Y
7934,DP07935,Rakesh N,Chennai,Scooter,Full-time,4.14,Y
7935,DP07936,Ananya G,Mumbai,Cycle,Part-time,3.94,Y
7936,DP07937,Divya P,Delhi,Bike,Full-time,4.21,Y
7937,DP07938,Ravi N,Mumbai,Bike,Full-time,3.98,Y
7938,DP07939,Meena Y,Hyderabad,Scooter,Part-time,4.79,Y
7939,DP07940,Priya R,Delhi,Bike,Contract,4.1,Y
7940,DP07941,Manoj B,Chennai,Bike,Part-time,3.8,N
7941,DP07942,Nikhil Q,Delhi,Bike,Part-time,4.62,Y
7942,DP07943,Priya I,Chennai,Scooter,Full-time,4.34,Y
7943,DP07944,Santosh X,Mumbai,Scooter,Contract,4.41,Y
7944,DP07945,Suresh U,Chennai,Bike,Full-time,4.12,Y
7945,DP07946,Ravi T,Bengaluru,Cycle,Full-time,4.09,Y
7946,DP07947,Meena K,Bengaluru,Bike,Full-time,4.21,Y
7947,DP07948,Rahul H,Ahmedabad,Bike,Part-time,3.96,Y
7948,DP07949,Kiran P,Kolkata,Bike,Part-time,4.48,Y
7949,DP07950,Arjun L,Bengaluru,Scooter,Full-time,4.5,Y
7950,DP07951,Shreya Z,Delhi,Cycle,Contract,3.91,Y
7951,DP07952,Vikas H,Bengaluru,Bike,Full-time,4.31,Y
7952,DP07953,Nikhil M,Bengaluru,Scooter,Full-time,3.72,Y
7953,DP07954,Deepak J,Hyderabad,Bike,Full-time,4.34,Y
7954,DP07955,Deepak T,Pune,Scooter,Full-time,4.08,Y
7955,DP07956,Arjun D,Bengaluru,Scooter,Contract,4.02,Y
7956,DP07957,Divya Y,Bengaluru,Bike,Full-time,3.88,Y
7957,DP07958,Santosh L,Bengaluru,Bike,Contract,4.65,Y
7958,DP07959,Nikhil Q,Mumbai,Scooter,Full-time,4.0,N
7959,DP07960,Priya X,Mumbai,Bike,Full-time,4.72,Y
7960,DP07961,Arjun H,Delhi,Bike,Contract,4.5,Y
7961,DP07962,Arjun K,Delhi,Scooter,Contract,4.23,Y
7962,DP07963,Amit H,Bengaluru,Bike,Full-time,4.07,Y
7963,DP07964,Rakesh F,Hyderabad,Scooter,Part-time,4.19,Y
7964,DP07965,Manoj B,Pune,Scooter,Full-time,4.35,Y
7965,DP07966,Deepak P,Bengaluru,Bike,Part-time,3.6,Y
7966,DP07967,Ananya B,Bengaluru,Bike,Part-time,4.38,Y
7967,DP07968,Meena N,Mumbai,Scooter,Full-time,4.55,Y
7968,DP07969,Amit U,Bengaluru,Cycle,Full-time,3.99,N
7969,DP07970,Ravi X,Delhi,Scooter,Full-time,4.94,Y
7970,DP07971,Sneha J,Delhi,Scooter,Full-time,4.41,Y
7971,DP07972,Santosh N,Bengaluru,Scooter,Full-time,3.99,Y
7972,DP07973,Neha A,Kolkata,Scooter,Part-time,3.9,Y
7973,DP07974,Pooja L,Bengaluru,Scooter,Full-time,4.1,Y
7974,DP07975,Sneha X,Bengaluru,Bike,Part-time,4.49,Y
7975,DP07976,Arjun E,Pune,Scooter,Full-time,4.46,Y
7976,DP07977,Pooja V,Bengaluru,Bike,Full-time,4.23,Y
7977,DP07978,Nikhil G,Hyderabad,Bike,Full-time,4.09,N
7978,DP07979,Priya I,Mumbai,Bike,Full-time,3.73,Y
7979,DP07980,Rahul D,Delhi,Cycle,Full-time,3.6,Y
7980,DP07981,Kiran E,Ahmedabad,Scooter,Part-time,4.32,Y
7981,DP07982,Santosh C,Delhi,Cycle,Part-time,4.76,Y
7982,DP07983,Meena O,Bengaluru,Bike,Full-time,4.13,Y
7983,DP07984,Rahul H,Chennai,Scooter,Full-time,3.65,Y
7984,DP07985,Amit H,Bengaluru,Scooter,Full-time,3.9,Y
7985,DP07986,Kiran L,Mumbai,Bike,Part-time,4.22,Y
7986,DP07987,Priya L,Bengaluru,Cycle,Part-time,4.06,N
7987,DP07988,Manoj B,Bengaluru,Scooter,Full-time,4.69,N
7988,DP07989,Arjun T,Ahmedabad,Scooter,Contract,4.04,Y
7989,DP07990,Priya O,Chennai,Cycle,Full-time,3.77,Y
7990,DP07991,Santosh N,Hyderabad,Cycle,Full-time,4.13,Y
7991,DP07992,Kiran O,Bengaluru,Bike,Full-time,4.37,Y
7992,DP07993,Ravi O,Pune,Scooter,Full-time,4.11,Y
7993,DP07994,Santosh U,Bengaluru,Bike,Part-time,4.55,Y
7994,DP07995,Pooja Y,Delhi,Scooter,Contract,4.53,Y
7995,DP07996,Deepak R,Chennai,Scooter,Part-time,4.07,Y
7996,DP07997,Ravi F,Bengaluru,Scooter,Full-time,4.13,Y
7997,DP07998,Suresh S,Delhi,Cycle,Full-time,4.19,Y
7998,DP07999,Nikhil Q,Delhi,Bike,Full-time,4.01,Y
7999,DP08000,Ananya Z,Ahmedabad,Bike,Contract,4.09,Y
8000,DP08001,Divya D,Ahmedabad,Scooter,Contract,3.77,Y
8001,DP08002,Amit K,Chennai,Scooter,Full-time,4.17,Y
8002,DP08003,Vikas M,Delhi,Scooter,Full-time,4.17,Y
8003,DP08004,Manoj F,Mumbai,Scooter,Full-time,4.06,N
8004,DP08005,Rakesh W,Chennai,Scooter,Full-time,3.86,N
8005,DP08006,Arjun G,Kolkata,Cycle,Full-time,4.13,Y
8006,DP08007,Pooja T,Hyderabad,Bike,Part-time,4.3,Y
8007,DP08008,Pooja V,Delhi,Scooter,Full-time,4.51,Y
8008,DP08009,Shreya E,Delhi,Cycle,Full-time,4.1,Y
8009,DP08010,Amit W,Bengaluru,Cycle,Full-time,4.15,Y
8010,DP08011,Meena P,Bengaluru,Scooter,Part-time,4.43,Y
8011,DP08012,Divya D,Delhi,Bike,Part-time,4.56,Y
8012,DP08013,Kiran T,Chennai,Cycle,Part-time,4.15,Y
8013,DP08014,Neha D,Mumbai,Bike,Full-time,4.3,Y
8014,DP08015,Arjun Z,Mumbai,Cycle,Full-time,4.29,Y
8015,DP08016,Santosh X,Mumbai,Scooter,Full-time,4.38,Y
8016,DP08017,Manoj B,Bengaluru,Bike,Full-time,4.32,Y
8017,DP08018,Arjun L,Ahmedabad,Bike,Part-time,4.66,Y
8018,DP08019,Ananya S,Bengaluru,Bike,Contract,4.37,Y
8019,DP08020,Priya M,Bengaluru,Cycle,Full-time,4.52,N
8020,DP08021,Suresh N,Delhi,Scooter,Contract,4.29,Y
8021,DP08022,Nikhil O,Bengaluru,Scooter,Full-time,4.62,Y
8022,DP08023,Nikhil X,Bengaluru,Scooter,Part-time,3.7,N
8023,DP08024,Arjun N,Hyderabad,Scooter,Full-time,3.76,Y
8024,DP08025,Rakesh F,Ahmedabad,Bike,Part-time,4.18,Y
8025,DP08026,Rahul U,Bengaluru,Bike,Full-time,4.24,Y
8026,DP08027,Santosh H,Delhi,Cycle,Contract,4.16,N
8027,DP08028,Shreya V,Delhi,Bike,Full-time,4.23,Y
8028,DP08029,Manoj G,Mumbai,Bike,Full-time,3.91,Y
8029,DP08030,Sneha C,Hyderabad,Scooter,Full-time,3.95,N
8030,DP08031,Nikhil H,Mumbai,Scooter,Contract,3.83,Y
8031,DP08032,Vikas H,Mumbai,Scooter,Full-time,3.81,Y
8032,DP08033,Priya H,Ahmedabad,Bike,Full-time,4.71,Y
8033,DP08034,Amit N,Pune,Bike,Part-time,4.07,Y
8034,DP08035,Amit A,Ahmedabad,Cycle,Full-time,4.11,Y
8035,DP08036,Vikas B,Chennai,Scooter,Part-time,4.25,Y
8036,DP08037,Nikhil Q,Kolkata,Bike,Contract,3.82,N
8037,DP08038,Manoj R,Mumbai,Scooter,Full-time,4.57,Y
8038,DP08039,Meena I,Chennai,Cycle,Full-time,4.15,Y
8039,DP08040,Deepak T,Mumbai,Bike,Contract,4.24,Y
8040,DP08041,Ananya D,Bengaluru,Car,Full-time,4.22,Y
8041,DP08042,Santosh Z,Delhi,Cycle,Full-time,4.24,N
8042,DP08043,Arjun O,Mumbai,Scooter,Contract,4.04,Y
8043,DP08044,Vikas N,Bengaluru,Scooter,Contract,4.33,Y
8044,DP08045,Kiran P,Hyderabad,Scooter,Part-time,4.17,Y
8045,DP08046,Shreya P,Bengaluru,Bike,Part-time,4.25,Y
8046,DP08047,Pooja L,Mumbai,Bike,Part-time,4.12,Y
8047,DP08048,Rakesh B,Delhi,Bike,Full-time,4.17,Y
8048,DP08049,Arjun K,Hyderabad,Bike,Full-time,3.85,Y
8049,DP08050,Amit W,Mumbai,Scooter,Full-time,3.97,N
8050,DP08051,Arjun B,Delhi,Car,Full-time,4.13,Y
8051,DP08052,Arjun G,Ahmedabad,Bike,Part-time,4.8,Y
8052,DP08053,Arjun Q,Hyderabad,Scooter,Part-time,4.64,N
8053,DP08054,Amit V,Pune,Car,Full-time,4.18,Y
8054,DP08055,Deepak M,Delhi,Bike,Full-time,4.92,Y
8055,DP08056,Arjun H,Bengaluru,Scooter,Part-time,3.6,Y
8056,DP08057,Priya G,Chennai,Scooter,Full-time,4.12,Y
8057,DP08058,Rakesh Y,Bengaluru,Scooter,Full-time,4.5,N
8058,DP08059,Vikas Q,Bengaluru,Bike,Part-time,4.21,N
8059,DP08060,Priya K,Mumbai,Cycle,Full-time,3.92,Y
8060,DP08061,Divya W,Chennai,Scooter,Contract,4.09,Y
8061,DP08062,Deepak X,Pune,Cycle,Contract,3.86,Y
8062,DP08063,Meena O,Hyderabad,Scooter,Part-time,4.37,Y
8063,DP08064,Priya L,Chennai,Scooter,Full-time,4.25,Y
8064,DP08065,Sneha M,Delhi,Scooter,Full-time,4.07,Y
8065,DP08066,Meena T,Bengaluru,Car,Part-time,3.57,Y
8066,DP08067,Sneha T,Hyderabad,Cycle,Full-time,4.29,N
8067,DP08068,Nikhil F,Bengaluru,Bike,Full-time,4.23,Y
8068,DP08069,Sneha S,Ahmedabad,Bike,Full-time,4.28,Y
8069,DP08070,Kiran T,Delhi,Bike,Full-time,3.61,Y
8070,DP08071,Ravi P,Kolkata,Scooter,Contract,4.33,Y
8071,DP08072,Rahul N,Delhi,Bike,Full-time,4.24,N
8072,DP08073,Pooja T,Mumbai,Bike,Full-time,4.08,Y
8073,DP08074,Arjun H,Bengaluru,Cycle,Part-time,4.47,Y
8074,DP08075,Ravi G,Hyderabad,Scooter,Full-time,4.42,Y
8075,DP08076,Meena P,Bengaluru,Bike,Part-time,4.07,Y
8076,DP08077,Kiran W,Chennai,Scooter,Contract,4.09,Y
8077,DP08078,Suresh M,Chennai,Bike,Full-time,4.34,Y
8078,DP08079,Divya I,Bengaluru,Scooter,Full-time,4.33,Y
8079,DP08080,Arjun Y,Ahmedabad,Scooter,Full-time,3.88,Y
8080,DP08081,Neha R,Mumbai,Scooter,Full-time,4.4,Y
8081,DP08082,Rahul W,Pune,Bike,Part-time,3.94,Y
8082,DP08083,Sneha D,Bengaluru,Scooter,Contract,4.17,Y
8083,DP08084,Kiran T,Mumbai,Bike,Contract,3.97,Y
8084,DP08085,Meena Q,Kolkata,Bike,Full-time,4.14,Y
8085,DP08086,Santosh B,Chennai,Bike,Full-time,4.07,Y
8086,DP08087,Sneha B,Bengaluru,Bike,Part-time,4.28,Y
8087,DP08088,Vikas R,Chennai,Cycle,Contract,4.09,Y
8088,DP08089,Deepak U,Chennai,Scooter,Full-time,4.46,Y
8089,DP08090,Manoj Y,Bengaluru,Bike,Part-time,4.2,Y
8090,DP08091,Arjun R,Mumbai,Car,Full-time,4.63,Y
8091,DP08092,Rahul I,Kolkata,Scooter,Full-time,4.04,Y
8092,DP08093,Neha P,Hyderabad,Cycle,Part-time,4.14,Y
8093,DP08094,Suresh K,Kolkata,Scooter,Full-time,4.35,Y
8094,DP08095,Arjun M,Bengaluru,Bike,Full-time,4.37,Y
8095,DP08096,Meena N,Bengaluru,Scooter,Part-time,4.34,Y
8096,DP08097,Nikhil H,Bengaluru,Bike,Full-time,4.57,Y
8097,DP08098,Divya G,Mumbai,Scooter,Full-time,4.16,Y
8098,DP08099,Arjun V,Mumbai,Scooter,Full-time,4.51,Y
8099,DP08100,Meena L,Mumbai,Cycle,Full-time,3.3,Y
8100,DP08101,Pooja A,Delhi,Scooter,Part-time,3.98,Y
8101,DP08102,Priya I,Bengaluru,Scooter,Contract,3.89,Y
8102,DP08103,Divya I,Pune,Bike,Full-time,4.33,Y
